OverallQual,GrLivArea,GarageCars,YearBuilt,GarageArea,ExterQual_TA,FullBath,TotalBsmtSF,YearRemodAdd,KitchenQual_TA,ExterQual_Gd,Foundation_PConc,1stFlrSF,TotRmsAbvGrd,BsmtQual_TA,HeatingQC_Ex,BsmtFinType1_GLQ,GarageFinish_Unf,OpenPorchSF,FireplaceQu_NA,KitchenQual_Gd,BsmtQual_Ex,Fireplaces,MasVnrArea,GarageType_Attchd,GarageType_Detchd,MasVnrType_None,BsmtQual_Gd,KitchenQual_Ex,GarageFinish_Fin,Exterior1st_VinylSd,Exterior2nd_VinylSd,HeatingQC_TA,Foundation_CBlock,GarageCond_TA,Neighborhood_NridgHt,CentralAir_N,CentralAir_Y,MasVnrType_Stone,MSZoning_RM,WoodDeckSF,LotFrontage,HalfBath,2ndFlrSF,GarageYrBlt,BsmtFinSF1,FireplaceQu_Gd,SaleType_New,GarageQual_TA,HouseStyle_2Story,LotArea,SaleCondition_Partial
6,7.501586362326714,2.0,1966,444.0,1,2,496.9456677914574,2007,0,0,0,5.170258367066177,2.4172435844997704,1,0,0,0,21.5253393076691,1,1,0,0.0,18.89108764305647,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,36.59297260731312,35.1799338854262,1.1280955051328556,1698.3020031783774,1966.0,132.44162566304664,0,0,1,1,64.0657592600189,0
7,6.923010083673658,2.0,2005,397.0,0,2,664.5660413344845,2006,0,1,1,5.256959003070247,1.8606870883213031,0,1,1,0,5.921815168707187,0,1,0,0.909676106356333,4.517940149732038,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,30.125251289307624,21.536918449684254,0.0,0.0,2005.0,9.29325325311542,1,0,1,0,40.09357156801442,0
6,6.850382618653619,2.0,1976,539.0,1,1,602.9992712837616,1976,1,0,1,5.216254211044471,1.8606870883213031,0,0,0,0,0.0,0,0,0,1.7079350940324136,0.0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,34.11858709833905,32.12508606620915,0.0,0.0,1976.0,127.49412074342501,0,0,1,0,62.450012257400324,0
7,7.4668351833509226,2.0,1996,455.0,0,2,649.7590378738769,1997,1,1,1,5.248409903085071,2.3014743180824713,0,1,1,1,18.860675528750715,0,0,0,0.909676106356333,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,44.9273883867672,38.802862778891914,1.1280955051328556,1333.1662299156967,1997.0,179.2533336897192,0,0,1,1,59.64450721336127,0
8,7.18089742858336,2.0,2007,474.0,0,2,847.6505188471515,2007,0,1,1,5.399467286373135,2.1726584790821972,0,1,0,0,18.860675528750715,1,1,0,0.0,17.854623614309325,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,42.878151740435506,33.49371205554868,0.0,0.0,2007.0,0.0,0,1,1,0,58.0187296998671,1
7,7.4086748513808445,2.0,1994,409.0,0,2,431.2491082590283,1996,0,1,1,5.228370061145084,2.1726584790821972,0,1,0,0,10.845927042750677,0,1,0,0.909676106356333,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,38.4407322053196,28.974955343496365,1.1280955051328556,1209.6211426628445,1994.0,0.0,0,0,1,1,61.483644801083365,0
6,7.223741265137542,2.0,1980,476.0,1,2,396.920743104297,1981,1,0,0,5.1183920276255135,2.1726584790821972,0,0,0,1,11.352900639672866,0,0,0,0.909676106356333,17.212005796859057,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0.0,31.43381684215575,1.1280955051328556,998.2062007406583,1980.0,0.0,0,0,1,1,56.30872987214163,0
6,7.034299744371711,2.0,1977,528.0,1,1,402.47692571452046,1977,1,0,0,5.318843679425594,2.1726584790821972,1,1,0,0,0.0,0,0,0,0.909676106356333,18.35059400225788,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,37.52254040156723,31.78004772807671,1.1280955051328556,0.0,1977.0,0.0,0,0,1,0,55.83329699823846,0
5,6.543589749696182,1.0,1953,240.0,1,1,464.76039971052455,1953,1,0,0,5.041492764899927,1.6649086512703615,1,0,0,1,0.0,1,0,0,0.0,0.0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0.0,26.813705659934467,0.0,0.0,1953.0,132.78019622801142,0,0,1,0,54.578270670391525,0
6,7.297260062516907,2.0,1997,603.0,1,2,377.97103946026914,1997,0,0,1,4.913613658673987,2.3014743180824713,0,0,1,0,17.616083516061146,1,1,0,0.0,0.0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,77.24434246920416,34.508598840861175,1.1280955051328556,1634.6071775563648,1997.0,113.97878762520573,0,0,1,1,65.12074590659914,0
4,6.965058851765946,2.0,1916,440.0,1,1,691.4523999336017,1990,1,0,0,5.280410305322797,1.8606870883213031,1,1,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0,20.354871093202142,0.0,0.0,1957.0,61.19031083830685,0,0,1,0,46.335147222628216,0
7,7.154771851788595,2.0,2005,410.0,0,2,440.06323580250086,2005,0,1,1,5.007951662611851,2.1726584790821972,0,1,1,0,6.353235642343616,0,1,0,0.909676106356333,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,14.826968075251177,28.974955343496365,1.1280955051328556,1080.546635198189,2005.0,145.73930989377405,1,0,1,1,55.83801939318168,0
5,6.908574808680829,1.0,1954,286.0,1,1,553.1865349922812,1954,1,0,0,5.248888733710316,1.8606870883213031,1,0,0,1,0.0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,33.15324634271306,0.0,0.0,1954.0,171.65418599441216,0,0,1,0,57.67035614726869,0
7,7.136051457617309,2.0,2008,554.0,0,2,806.8190066028001,2008,0,1,1,5.374910948537828,2.0273854736078607,0,1,0,0,12.534621511422346,1,0,0,0.0,23.956917261162335,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0.0,38.47808685168297,0.0,0.0,2008.0,0.0,0,1,1,0,64.19025936504634,1
5,6.772803166630546,1.0,1967,384.0,1,2,576.8071135887673,1967,1,0,1,5.172493824162956,2.0273854736078607,1,0,0,0,0.0,1,0,0,0.0,0.0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,23.1099909657118,33.15324634271306,0.0,0.0,1967.0,102.63279354912409,0,0,1,0,59.289264816703636,0
6,6.6330700872329,2.0,2004,420.0,0,1,505.63769786525,2004,0,1,1,5.092938459741446,1.6649086512703615,0,1,1,0,0.0,0,1,0,0.909676106356333,19.585637413119265,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,37.891151735502106,31.43381684215575,0.0,0.0,2004.0,148.01790858631261,1,0,1,0,45.07862235005478,0
5,6.833881046370214,2.0,1952,504.0,0,1,335.26064462853077,1952,0,0,0,5.206970431386424,1.6649086512703615,1,0,0,1,0.0,1,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0.0,30.036537346547124,0.0,0.0,1952.0,0.0,0,0,1,0,57.024636223240826,0
5,7.007662387850032,1.0,1918,280.0,1,1,416.887687986495,1950,0,0,0,4.97454947860481,2.1726584790821972,1,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,49.37568843426758,22.31380966041248,1.1280955051328556,822.4060953943135,1955.0,0.0,0,0,1,0,55.953477367275,0
7,7.2817248142448205,2.0,1998,598.0,1,2,926.184593403589,1998,0,0,1,5.454334058119859,2.0273854736078607,0,1,0,0,9.16955791107669,1,1,0,0.0,31.078397654744744,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0.0,23.463629356621645,0.0,0.0,1998.0,0.0,0,0,1,0,63.94260048618936,0
5,6.8000032403246164,1.0,1954,275.0,1,1,591.7882052771919,1954,1,0,0,5.18786967984806,1.6649086512703615,1,0,0,0,0.0,0,0,0,0.909676106356333,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,32.12508606620915,0.0,0.0,1954.0,118.25451571875337,1,0,1,0,62.624336124508666,0
8,7.297830638361089,3.0,2002,857.0,0,2,884.6940416074999,2002,0,1,1,5.463054456296958,2.1726584790821972,0,1,1,0,12.421321293057245,0,1,0,1.7079350940324136,18.35059400225788,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,39.70808500680213,32.12508606620915,0.0,0.0,2002.0,230.25904898003617,1,0,1,0,65.9287014168437,0
6,6.841250064218852,2.0,1971,440.0,1,1,592.8568300636163,1971,1,0,0,5.211117857756496,2.0273854736078607,1,0,1,1,0.0,1,0,0,0.0,13.488967990075798,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,34.8447810963252,0.0,0.0,1971.0,121.42265648261485,0,0,1,0,57.25944270610197,0
7,7.269465478731397,2.0,2003,595.0,0,2,478.42442781712384,2003,0,1,1,5.059222323901387,2.0273854736078607,0,1,0,0,10.715638454157347,1,1,0,0.0,0.0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.0,32.12508606620915,1.1280955051328556,1262.4725537094664,2003.0,0.0,0,0,1,1,53.44271112653783,0
4,6.728442703492028,2.0,1953,576.0,0,1,553.1865349922812,1953,1,0,0,5.1473405838723805,1.6649086512703615,0,0,0,1,8.861837130863982,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0.0,27.900934451158626,0.0,0.0,1974.0,0.0,0,0,1,0,50.09350272715474,0
7,7.322605783777126,2.0,2003,433.0,0,2,505.094883620828,2003,0,1,1,5.092285513321044,2.1726584790821972,0,1,0,0,11.102160684675345,0,1,0,0.909676106356333,0.0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,30.125251289307624,28.974955343496365,1.1280955051328556,1333.1662299156967,2003.0,0.0,1,0,1,1,64.4056671453937,0
6,7.176376481189435,1.0,1940,240.0,1,2,467.49636461747,1950,1,0,0,5.15200822367436,2.1726584790821972,1,0,0,1,0.0,0,0,0,0.909676106356333,0.0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,68.2518003680195,27.900934451158626,0.0,792.812504367875,1940.0,0.0,1,0,1,0,59.6029271002331,0
8,7.176376481189435,2.0,2006,776.0,0,2,844.0405696179571,2006,0,1,1,5.3969960219443545,2.1726584790821972,0,1,0,0,19.59785988400377,0,1,0,0.909676106356333,0.0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.0,35.1799338854262,0.0,0.0,2006.0,0.0,1,1,1,0,62.22694037807317,1
5,6.557245425816731,0.0,1924,0.0,1,1,470.7774238497843,1950,0,0,0,5.049369384923953,1.8606870883213031,1,0,0,0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,24.220447103122172,0.0,0.0,0.0,167.3416668855646,0,0,0,0,50.469267072977544,0
7,7.140093816175694,2.0,2001,527.0,0,2,825.9676099476948,2001,0,1,1,5.377128295889449,2.0273854736078607,0,1,1,0,9.900226734051651,0,1,0,0.909676106356333,0.0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,61.95522876126794,29.684014605581073,0.0,0.0,2001.0,11.048830510429877,0,0,1,0,56.6068578791826,0
5,7.5194063452931275,2.0,1967,538.0,1,2,594.4594082716376,1967,1,0,1,5.26397243701541,2.1726584790821972,1,0,0,0,0.0,1,0,0,0.0,0.0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,87.54488821680675,35.1799338854262,1.1280955051328556,1462.3238609719256,1967.0,72.63252574161477,0,0,1,1,85.84892515278034,0
7,6.9865967443019406,2.0,2005,480.0,0,2,369.0210481064522,2005,0,1,1,4.816549511672365,1.6649086512703615,0,1,0,0,21.39356946286211,1,1,0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,13.621284227415174,1.1280955051328556,914.7380406384832,2005.0,0.0,0,0,1,1,37.034739894254,0
6,7.1114332265001385,2.0,1957,458.0,1,1,793.8551796896295,1957,1,0,0,5.36139056912745,2.0273854736078607,1,0,0,0,0.0,0,0,0,1.7079350940324136,29.183912897112535,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,34.8447810963252,1.1280955051328556,0.0,1957.0,205.36979940277476,1,0,1,0,63.50970090679578,0
7,6.968280274857328,2.0,2005,480.0,1,2,369.0210481064522,2005,0,0,1,4.816549511672365,1.6649086512703615,0,1,0,0,21.39356946286211,1,1,0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,16.244994401756937,1.1280955051328556,878.6680466719565,2005.0,0.0,0,0,1,1,40.084657803528636,0
7,7.374536786152528,2.0,2003,613.0,0,2,555.8756693525291,2003,0,1,1,5.150262912543567,2.1726584790821972,0,1,1,0,9.900226734051651,0,1,0,0.909676106356333,22.413996973748983,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,46.9306141589486,21.926436321171263,1.1280955051328556,1336.38551940463,2003.0,117.72333057350494,0,0,1,1,58.86170682814795,0
6,7.193698305425399,2.0,1964,472.0,1,1,857.9562602558129,1964,1,0,0,5.406459380156303,2.0273854736078607,1,0,0,0,0.0,1,0,0,0.0,20.19861732319577,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,41.37081286755163,1.1280955051328556,0.0,1964.0,60.96255928299334,0,0,1,0,59.81853193186714,0
5,6.922166924991937,2.0,1961,456.0,1,1,664.0377888333835,1961,1,0,0,5.256487895882051,2.0273854736078607,1,0,0,1,0.0,1,0,0,0.0,17.600733484073643,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0.0,33.15324634271306,0.0,0.0,1961.0,133.11843502031243,0,0,1,0,55.06268122500115,0
4,6.854916570404507,2.0,1950,436.0,1,2,623.2336730350189,1995,0,0,0,5.218802717188527,1.6649086512703615,0,0,0,1,0.0,1,1,0,0.0,0.0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,61.95522876126794,27.900934451158626,0.0,0.0,1996.0,110.36810215072352,0,0,1,0,58.97234705143692,0
5,7.220655311510721,2.0,1948,812.0,1,1,880.0721680351479,1973,1,0,0,5.421158777823657,1.8606870883213031,1,0,0,1,17.776481819033936,1,0,0,0.0,0.0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0.0,38.15243277612786,0.0,0.0,1948.0,90.78264552785953,0,0,1,0,55.60332651946724,0
5,6.883438251573385,1.0,1995,352.0,1,1,640.2225435162032,2006,0,0,1,5.234811932730272,2.0273854736078607,0,1,0,1,0.0,1,1,0,0.0,0.0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,60.22109841747539,33.15324634271306,1.1280955051328556,0.0,1999.0,0.0,0,0,1,0,58.812640798775796,0
5,6.968280274857328,1.0,1946,240.0,1,1,462.0228329635069,1995,1,0,0,5.037872142025402,2.0273854736078607,1,1,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,31.43381684215575,0.0,618.3873071269943,1946.0,93.50811078782762,0,0,1,0,63.26422629752092,0
6,7.17183413905015,1.0,1925,400.0,1,2,409.13430921985235,1950,0,0,0,5.067519406135768,2.1726584790821972,1,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0,27.900934451158626,0.0,991.8902524277448,1934.0,51.56152938857181,0,0,1,1,63.97524631293593,0
5,7.20821129364175,2.0,1904,686.0,1,2,396.920743104297,2002,0,0,1,5.160074107543554,2.3014743180824713,1,0,0,1,14.426332271819302,0,1,0,0.909676106356333,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,23.577289450937926,27.900934451158626,0.0,848.943863161879,1983.0,0.0,0,0,0,1,60.706391389752355,0
6,6.9397197547736305,2.0,1966,490.0,1,1,655.0510677816344,1966,1,0,0,5.266288371056308,2.0273854736078607,1,0,0,0,18.785337543125483,1,0,0,0.0,20.362158155148563,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,35.514072858398606,1.1280955051328556,0.0,1966.0,85.63564150500459,0,0,0,0,57.71467980470258,0
5,7.127915317647512,3.0,1915,720.0,1,1,520.8132462551551,1950,1,0,0,5.110888911332834,2.1726584790821972,1,0,0,1,0.0,0,0,0,0.909676106356333,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,79.15593048589007,41.37081286755163,1.1280955051328556,785.0366102518545,1949.0,0.0,1,0,1,0,64.8870308024692,0
5,7.304651206604464,2.0,1975,611.0,1,2,792.817167562037,1981,1,0,0,5.466743783082302,2.0273854736078607,0,0,0,0,0.0,0,0,0,1.7079350940324136,0.0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0.0,32.12508606620915,0.0,0.0,1975.0,253.35675456168372,0,0,1,0,71.27573496629729,0
7,7.34567235798012,2.0,1993,425.0,0,2,446.66231674439206,1993,0,1,1,5.186786881104012,2.1726584790821972,0,1,0,1,13.823927222697252,0,1,0,0.909676106356333,17.664590193295222,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,53.6300771267411,33.15324634271306,1.1280955051328556,1145.761553411933,1993.0,122.99484120700544,0,0,1,1,58.36525958437797,0
5,6.651128439073661,1.0,1972,338.0,1,1,514.3148980136956,1972,1,0,0,5.103273298740192,1.8606870883213031,1,1,0,1,0.0,0,0,0,0.909676106356333,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,18.744683027809316,0.0,0.0,1972.0,113.61971218305419,0,0,1,0,69.5870455926515,0
6,7.388130573115047,2.0,1976,512.0,0,2,328.46890127290385,1994,1,1,0,5.23234413732309,2.1726584790821972,1,1,0,0,16.449235771111546,0,0,0,0.909676106356333,28.198749519981703,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,32.74863729415264,34.8447810963252,1.1280955051328556,1133.0171479418325,1976.0,0.0,0,0,1,0,58.97234705143692,0
6,6.6330700872329,2.0,2003,420.0,0,1,505.63769786525,2003,0,1,1,5.092938459741446,1.4273203984864729,0,1,1,0,0.0,1,1,0,0.0,19.642262137879136,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,37.891151735502106,18.744683027809316,0.0,0.0,2003.0,147.53078034521167,0,0,1,0,45.06792669726561,0
8,7.154771851788595,2.0,2003,400.0,0,2,731.8507000001415,2003,0,1,1,5.38517315895439,2.1726584790821972,0,1,0,0,6.761158143217624,0,1,0,0.909676106356333,9.400447451739156,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,38.4407322053196,21.536918449684254,0.0,0.0,2003.0,0.0,0,0,1,0,40.15586290363695,0
7,7.272984160549129,1.0,1941,240.0,1,2,543.4948285653272,1950,1,0,0,5.136677984965379,2.1726584790821972,1,0,0,1,0.0,0,0,0,1.7079350940324136,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,25.342021793522324,0.0,1080.546635198189,1941.0,95.8202122422581,1,0,1,0,53.18970663062302,0
6,7.147460886665827,2.0,1964,645.0,1,1,655.0510677816344,1964,1,0,0,5.381167367119981,2.1726584790821972,1,0,0,0,0.0,0,0,0,0.909676106356333,16.194380500228807,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,44.9273883867672,32.12508606620915,1.1280955051328556,0.0,1964.0,131.76348322985345,0,0,1,0,63.86630032415601,0
6,6.817091325691977,2.0,1978,576.0,1,1,555.3379461553815,1978,1,0,0,5.197511083009065,1.8606870883213031,0,0,1,1,0.0,1,0,0,0.0,0.0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0.0,31.43381684215575,0.0,0.0,1981.0,121.59772868102503,0,0,1,0,61.75277246685536,0
6,7.171183474722334,2.0,1994,343.0,1,2,425.73119612298217,1995,1,0,1,4.9875295169834155,2.0273854736078607,0,0,0,0,9.468078797847967,0,0,0,0.909676106356333,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.0,29.684014605581073,1.1280955051328556,1161.7051103777674,1994.0,0.0,0,0,1,1,55.66277327941562,0
7,7.0960719959698135,2.0,1976,479.0,1,2,635.4490058931624,1976,1,0,0,5.352939697330562,2.0273854736078607,0,0,0,0,0.0,0,0,0,0.909676106356333,20.684827130010433,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0.0,34.8447810963252,0.0,0.0,1976.0,0.0,0,0,1,0,60.62598521289988,0
6,7.732793886570216,2.0,1968,619.0,1,2,616.3188363001639,1984,0,0,0,5.4050690128517624,2.4172435844997704,1,0,0,1,13.086865764249547,0,1,0,0.909676106356333,22.26759933237593,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,34.8447810963252,1.1280955051328556,1749.0433620233594,1968.0,140.9750084630551,1,0,1,1,61.867141059381815,0
7,7.134700213503646,1.0,1918,216.0,0,1,540.260452300702,1998,0,1,0,5.133073230968317,2.1726584790821972,1,0,0,1,25.811477812064993,0,1,0,0.909676106356333,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,26.08112865231948,1.1280955051328556,744.6841635414313,1925.0,0.0,1,0,1,0,54.49177321330467,0
5,6.829246565544448,2.0,1965,504.0,1,1,608.3305732467572,1965,1,0,1,5.204360716405041,2.0273854736078607,1,1,0,1,0.0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,33.15324634271306,1.1280955051328556,0.0,1965.0,176.07712057507638,0,0,1,0,63.00007650722081,0
6,6.881680224252612,2.0,1984,480.0,1,2,608.8634472937094,1985,1,0,1,5.2338262813879055,2.0273854736078607,0,0,1,1,0.0,1,0,0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0.0,35.1799338854262,0.0,0.0,1986.0,90.78264552785953,0,0,1,0,59.12487918346698,0
5,6.925535130596317,1.0,1959,672.0,1,1,666.1505484200047,1959,1,0,0,5.2583696466253205,2.0273854736078607,1,0,0,1,0.0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,31.43381684215575,0.0,0.0,1959.0,220.60128173863487,0,0,1,0,55.198200978488224,0
7,7.09747867060131,2.0,2007,529.0,0,2,783.4689473029683,2008,0,1,1,5.353714031875633,2.0273854736078607,0,1,0,0,19.59785988400377,1,1,1,0.0,0.0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0.0,32.12508606620915,0.0,0.0,2008.0,0.0,0,1,1,0,56.86097373822648,1
5,6.794239063982562,2.0,1970,902.0,1,1,588.5811776470123,1970,1,0,0,5.18461424966829,1.8606870883213031,1,0,0,1,0.0,1,0,0,0.0,13.140802604968517,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,32.12508606620915,0.0,0.0,1973.0,174.09978713622766,0,0,1,0,57.110647897688146,0
8,7.272984160549129,3.0,2006,870.0,0,2,920.5611035006982,2007,0,1,1,5.449596443409194,2.0273854736078607,0,1,0,0,14.621703366818483,0,1,0,0.909676106356333,24.752017817890827,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,46.9306141589486,30.38775541544896,0.0,0.0,2007.0,0.0,1,1,1,0,61.13704968493432,1
4,6.9017059846287045,2.0,1961,544.0,1,1,608.8634472937094,1961,0,0,0,5.2450451076248585,1.8606870883213031,1,0,0,0,0.0,1,0,0,0.0,0.0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,42.878151740435506,36.51055712991193,1.1280955051328556,0.0,1961.0,189.68858893426344,0,0,1,0,52.776839273092655,0
5,7.603434932691045,2.0,1948,672.0,1,2,0.0,1950,1,0,0,5.417101376940153,2.1726584790821972,0,0,0,1,19.88493657911877,0,0,0,0.909676106356333,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,34.11858709833905,28.974955343496365,0.0,1067.8512919433715,1979.0,0.0,0,0,1,1,68.39657139892391,0
7,7.435729216792166,2.0,1993,574.0,0,2,614.1896449951914,1994,0,1,1,5.216254211044471,2.3014743180824713,0,1,1,0,15.56218055771139,0,1,0,0.909676106356333,23.50169611368731,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,40.778458059152136,34.8447810963252,1.1280955051328556,1334.7758111120818,1993.0,162.04665458203206,0,0,1,1,59.681881239483026,0
5,6.684100830128018,1.0,1962,308.0,1,1,530.5457091307705,1962,1,0,0,5.1221023882099965,1.8606870883213031,1,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,27.900934451158626,0.0,0.0,1962.0,0.0,0,0,1,0,51.78479636038127,0
6,7.293829461981256,2.0,1998,523.0,1,2,481.6979881627214,1998,0,0,1,5.0633876794814245,2.1726584790821972,0,1,1,0,14.327661859566023,1,1,0,0.0,16.264433135603568,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0.0,31.43381684215575,1.1280955051328556,1320.2941718559498,1998.0,121.59772868102503,0,0,1,1,57.110647897688146,0
5,6.701234794728386,2.0,1953,414.0,0,1,75.29298441808876,1996,0,1,0,5.131865917927328,1.8606870883213031,1,0,0,1,0.0,1,1,0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,47.58880489093013,32.811665925625974,0.0,0.0,1953.0,0.0,0,0,1,0,57.42985901430209,0
5,7.021453827457132,1.0,1949,288.0,0,1,496.9456677914574,1950,1,1,0,5.202788329210955,2.0273854736078607,1,0,0,1,8.21517751593399,0,0,0,0.909676106356333,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,27.900934451158626,0.0,0.0,1949.0,97.92100811359991,1,0,1,0,63.95529994408765,0
5,6.911138015065848,1.0,1941,200.0,1,1,411.35103851563326,1950,1,0,0,4.966268882209054,1.8606870883213031,1,1,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,11.76700751626488,24.969925833376298,1.1280955051328556,653.6554069648025,1941.0,0.0,0,0,1,0,49.265201029075435,0
4,6.830175250424811,2.0,1963,648.0,1,1,621.6386216892419,1963,1,0,1,5.20488374951275,1.8606870883213031,1,0,0,1,0.0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,39.449826998301596,0.0,0.0,1963.0,143.2826290525769,0,0,1,0,82.22538469865023,0
9,7.562774443314137,3.0,2004,738.0,0,2,830.1020117784257,2005,0,1,1,5.387344296771596,2.5224105251530617,0,1,1,0,0.0,0,0,1,0.909676106356333,22.070664397871298,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,45.60004290379513,32.811665925625974,1.1280955051328556,1134.6096876337851,2004.0,223.65388545127936,1,0,1,1,57.29989329578886,0
5,6.931401234836511,2.0,1961,576.0,1,1,645.5223267761063,1995,0,0,0,5.261645630161746,2.0273854736078607,1,0,0,1,0.0,1,1,0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,46.9306141589486,37.49844162170347,0.0,0.0,1987.0,184.79746011484454,0,0,1,0,63.292004268246174,0
5,6.651128439073661,1.0,1978,336.0,0,1,514.3148980136956,2005,1,1,0,5.103273298740192,2.0273854736078607,1,1,0,1,0.0,1,0,0,0.0,14.319385276512577,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0.0,31.43381684215575,0.0,0.0,1978.0,145.41267808521548,0,0,1,0,52.855711328157426,0
5,6.875501685784861,2.0,2005,450.0,1,1,635.4490058931624,2006,1,0,1,5.230361060835326,1.8606870883213031,0,0,0,0,11.228196188239414,1,0,1,0.0,0.0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0.0,27.900934451158626,1.1280955051328556,0.0,2005.0,196.71749684691156,0,0,1,0,52.918645800470884,0
